dep,day,class10,class1,class2,class3,class4,class5_6,class7_8,class9,pdo,enso,npgo,ssht_dep0,salt_dep0,tempt_dep0
Hawaii_K_27,737154,0,0,0,0,0,11,18,11,-0.81,-1.29,-2.05874,0.53925,34.60325,25.21175
Hawaii_K_27,737155,1,0,0,0,0,8,93,0,-0.81,-1.29,-2.05874,0.572,34.59225,25.27025
Hawaii_K_27,737156,0,1,0,0,0,0,84,0,-0.81,-1.29,-2.05874,0.55325,34.5865,25.3565
Hawaii_K_27,737157,0,0,0,0,0,0,113,0,-0.81,-1.29,-2.05874,0.53975,34.5985,25.5585
Hawaii_K_27,737158,0,0,0,0,0,17,44,0,-0.81,-1.29,-2.05874,0.567,34.6485,25.601
Hawaii_K_27,737159,0,0,0,0,0,18,60,0,-0.81,-1.29,-2.05874,0.54725,34.64425,25.503
Hawaii_K_27,737160,3,9,0,0,0,12,69,0,-0.81,-1.29,-2.05874,0.50025,34.6525,25.5345
Hawaii_K_27,737161,0,0,0,0,0,1,98,0,-0.81,-1.29,-2.05874,0.55625,34.61775,25.6895
Hawaii_K_27,737162,8,4,0,0,0,0,55,0,-0.81,-1.29,-2.05874,0.49775,34.61875,25.70325
Hawaii_K_27,737163,5,9,0,0,0,0,78,0,-0.81,-1.29,-2.05874,0.5675,34.591,25.84075
Hawaii_K_27,737164,0,0,0,0,0,1,63,0,-0.81,-1.29,-2.05874,0.49225,34.596,25.8
Hawaii_K_27,737165,0,0,0,0,0,3,72,0,-0.81,-1.29,-2.05874,0.5955,34.55425,25.75925
Hawaii_K_27,737166,0,0,0,0,0,7,73,0,-0.81,-0.91,-2.05874,0.54075,34.54775,25.88625
Hawaii_K_27,737167,0,5,0,0,0,18,54,0,-0.81,-0.91,-2.05874,0.53475,34.57425,25.8785
Hawaii_K_27,737168,0,5,0,0,0,2,67,0,-0.81,-0.91,-2.05874,0.5405,34.5715,25.735
Hawaii_K_27,737169,0,0,0,0,1,13,85,0,-0.81,-0.91,-2.05874,0.56675,34.53625,25.7295
Hawaii_K_27,737170,0,0,0,0,0,21,68,2,-0.81,-0.91,-2.05874,0.6315,34.52975,25.93725
Hawaii_K_27,737171,0,4,0,0,0,0,59,0,-0.81,-0.91,-2.05874,0.59175,34.53025,26.21075
Hawaii_K_27,737172,0,0,0,0,1,9,38,0,-0.81,-0.91,-2.05874,0.6205,34.53525,26.1385
Hawaii_K_27,737173,5,0,0,0,0,0,64,0,-0.81,-0.91,-2.05874,0.6395,34.55275,26.05275
Hawaii_K_27,737174,4,0,0,0,0,3,2,2,-0.81,-0.91,-2.05874,0.64925,34.53425,26.05225
Hawaii28,737178,23,0,0,0,0,0,19,0,-0.81,-0.91,-2.05874,0.632,34.54625,25.96225
Hawaii28,737179,19,0,0,0,0,8,83,0,-0.81,-0.91,-2.05874,0.584,34.56725,25.8605
Hawaii28,737180,4,0,0,0,0,1,68,7,-0.81,-0.91,-2.05874,0.57775,34.573,25.7965
Hawaii28,737181,6,0,1,0,0,0,57,0,-0.45,-0.91,-1.920819,0.56825,34.59213,25.73287
Hawaii28,737182,0,0,0,0,0,0,33,0,-0.45,-0.91,-1.920819,0.55875,34.61125,25.66925
Hawaii28,737183,2,0,0,0,0,0,34,23,-0.45,-0.91,-1.920819,0.5905,34.67775,25.62675
Hawaii28,737184,0,0,0,0,0,8,47,0,-0.45,-0.91,-1.920819,0.61525,34.71425,25.61025
Hawaii28,737185,2,0,0,0,0,0,55,0,-0.45,-0.91,-1.920819,0.6625,34.71125,25.837
Hawaii28,737186,2,0,0,0,1,0,12,0,-0.45,-0.91,-1.920819,0.693,34.69875,25.81175
Hawaii28,737187,0,0,0,0,0,0,77,0,-0.45,-0.91,-1.920819,0.5875,34.74975,25.82
Hawaii28,737188,2,3,0,0,0,0,56,0,-0.45,-0.91,-1.920819,0.61975,34.75825,25.675
Hawaii28,737189,0,0,0,0,0,7,84,0,-0.45,-0.91,-1.920819,0.55325,34.7635,25.5545
Hawaii28,737190,6,0,0,0,0,30,27,0,-0.45,-0.91,-1.920819,0.62025,34.76625,25.6445
Hawaii28,737191,0,0,0,0,0,15,34,0,-0.45,-0.91,-1.920819,0.546,34.78,25.875
Hawaii28,737192,21,0,0,0,0,0,44,0,-0.45,-0.91,-1.920819,0.5635,34.78375,25.75525
Hawaii28,737193,2,1,0,0,0,8,33,0,-0.45,-0.91,-1.920819,0.57725,34.79625,25.876
Hawaii28,737194,7,1,0,0,1,9,42,0,-0.45,-0.91,-1.920819,0.65625,34.8165,26.139
Hawaii28,737195,2,2,0,0,0,23,42,7,-0.45,-0.91,-1.920819,0.6365,34.794,25.94925
Hawaii28,737196,0,0,0,0,0,5,6,0,-0.45,-0.51,-1.920819,0.62575,34.7405,26.06375
Hawaii28,737197,0,0,0,0,1,7,68,0,-0.45,-0.51,-1.920819,0.63075,34.6955,26.0715
Hawaii28,737198,3,0,0,0,3,9,86,0,-0.45,-0.51,-1.920819,0.66775,34.70225,26.1055
Hawaii28,737199,4,0,0,0,0,11,55,4,-0.45,-0.51,-1.920819,0.6185,34.7175,26.05325
Hawaii28,737200,34,0,0,0,0,8,35,0,-0.45,-0.51,-1.920819,0.58525,34.74825,25.781
Hawaii28,737201,10,0,0,0,0,0,50,0,-0.45,-0.51,-1.920819,0.629,34.684,25.87275
Hawaii28,737202,0,1,0,0,0,0,18,0,-0.45,-0.51,-1.920819,0.621,34.6845,25.89075
Hawaii28,737203,3,3,0,0,0,15,12,0,-0.45,-0.51,-1.920819,0.6325,34.69475,26.07975
Hawaii28,737204,4,0,0,0,0,4,95,0,-0.45,-0.51,-1.920819,0.60425,34.72,26.0815
Hawaii28,737205,11,0,0,0,0,0,109,0,-0.45,-0.51,-1.920819,0.63125,34.67275,25.97375
Hawaii28,737206,7,0,0,0,0,0,107,0,-0.45,-0.51,-1.920819,0.64075,34.6595,25.96875
Hawaii28,737207,2,0,0,0,0,12,84,0,-0.45,-0.51,-1.920819,0.6415,34.66175,25.99725
Hawaii28,737208,0,0,0,0,0,0,66,0,-0.45,-0.51,-1.920819,0.64825,34.667,25.95125
Hawaii28,737209,9,0,0,0,0,0,73,0,-0.45,-0.51,-1.920819,0.6345,34.5705,26.0915
Hawaii28,737210,14,0,0,0,0,8,77,0,-0.45,-0.51,-1.920819,0.6165,34.607,26.10975
Hawaii28,737211,2,0,0,0,0,7,52,0,-0.45,-0.51,-1.920819,0.59,34.6815,25.98125
Hawaii28,737212,8,5,0,0,0,9,111,0,-0.65,-0.51,-1.937032,0.56125,34.6975,26.056
Hawaii28,737213,3,7,0,0,0,0,34,0,-0.65,-0.51,-1.937032,0.59725,34.63075,26.04175
Hawaii28,737214,0,1,0,0,0,0,37,0,-0.65,-0.51,-1.937032,0.534,34.67725,26.009
Hawaii28,737215,0,19,0,0,0,7,123,0,-0.65,-0.51,-1.937032,0.576,34.70125,26.16625
Hawaii28,737216,2,4,0,0,0,6,39,0,-0.65,-0.51,-1.937032,0.529,34.73775,26.14575
Hawaii28,737217,0,1,0,0,0,0,57,0,-0.65,-0.51,-1.937032,0.5975,34.589,26.19225
Hawaii28,737218,0,0,0,0,0,2,57,0,-0.65,-0.51,-1.937032,0.58025,34.56525,26.17825
Hawaii28,737219,0,0,0,0,0,2,60,0,-0.65,-0.51,-1.937032,0.5785,34.5715,26.243
Hawaii28,737220,0,5,0,0,0,1,64,14,-0.65,-0.51,-1.937032,0.5915,34.59225,26.274
Hawaii28,737221,1,0,0,0,0,20,46,0,-0.65,-0.51,-1.937032,0.62175,34.5785,26.19
Hawaii28,737222,5,0,0,0,0,1,60,0,-0.65,-0.51,-1.937032,0.635,34.58025,26.3985
Hawaii28,737223,7,0,0,0,0,19,52,0,-0.65,-0.51,-1.937032,0.596,34.61975,26.34775
Hawaii28,737224,6,7,0,0,0,4,14,0,-0.65,-0.51,-1.937032,0.6015,34.62025,26.3085
Hawaii28,737225,3,3,0,0,0,4,59,0,-0.65,-0.51,-1.937032,0.6755,34.53275,26.65575
Hawaii28,737226,11,0,0,0,0,7,76,0,-0.65,-0.51,-1.937032,0.66575,34.572,26.63275
Hawaii28,737227,8,0,0,0,0,3,99,0,-0.65,-0.17,-1.937032,0.61525,34.58375,26.58925
Hawaii28,737228,0,3,0,0,0,0,51,0,-0.65,-0.17,-1.937032,0.63575,34.579,26.594
Hawaii28,737229,9,4,0,0,0,0,71,0,-0.65,-0.17,-1.937032,0.60425,34.51675,26.68125
Hawaii28,737230,7,0,1,0,0,0,42,22,-0.65,-0.17,-1.937032,0.5985,34.56775,26.69575
Hawaii28,737231,12,8,0,0,0,8,50,0,-0.65,-0.17,-1.937032,0.6265,34.609,26.67475
Hawaii28,737232,2,4,0,0,1,19,74,0,-0.65,-0.17,-1.937032,0.61525,34.63775,26.67175
Hawaii28,737233,0,16,0,0,0,2,46,0,-0.65,-0.17,-1.937032,0.64225,34.604,26.83725
Hawaii28,737234,0,0,0,0,0,0,65,0,-0.65,-0.17,-1.937032,0.63575,34.634,26.65175
Hawaii28,737235,0,0,0,0,0,1,78,0,-0.65,-0.17,-1.937032,0.6905,34.64775,26.69125
Hawaii28,737236,0,0,0,0,0,0,96,0,-0.65,-0.17,-1.937032,0.71775,34.63425,26.80775
Hawaii28,737237,2,0,0,0,0,0,66,0,-0.65,-0.17,-1.937032,0.63125,34.6625,26.55375
Hawaii28,737238,12,10,0,0,0,0,24,0,-0.65,-0.17,-1.937032,0.62425,34.70825,26.419
Hawaii28,737239,0,7,0,0,0,3,20,0,-0.65,-0.17,-1.937032,0.65925,34.7245,26.62025
Hawaii28,737240,4,0,0,0,0,1,39,0,-0.65,-0.17,-1.937032,0.6605,34.69275,26.77775
Hawaii28,737241,4,11,0,0,1,1,86,0,-0.65,-0.17,-1.937032,0.64875,34.6435,26.794
Hawaii28,737242,6,8,1,0,0,0,64,0,-0.01,-0.17,-1.567226,0.66725,34.62475,26.80475
Hawaii28,737243,0,22,0,0,0,16,50,0,-0.01,-0.17,-1.567226,0.579,34.654,26.935
Hawaii28,737244,0,5,0,0,0,2,76,0,-0.01,-0.17,-1.567226,0.634,34.67,26.989
Hawaii28,737245,2,3,0,0,0,0,45,0,-0.01,-0.17,-1.567226,0.64775,34.63775,27.08375
Hawaii28,737246,0,10,0,0,0,0,17,0,-0.01,-0.17,-1.567226,0.6235,34.68,27.15375
Hawaii28,737247,7,13,0,0,2,0,11,0,-0.01,-0.17,-1.567226,0.606,34.70525,27.105
Hawaii28,737248,7,1,0,0,0,0,25,0,-0.01,-0.17,-1.567226,0.65875,34.72025,27.178
Hawaii28,737249,2,6,0,0,0,0,3,10,-0.01,-0.17,-1.567226,0.72525,34.67575,27.23625
Hawaii28,737250,3,5,0,0,0,13,18,0,-0.01,-0.17,-1.567226,0.593,34.7115,27.18575
Hawaii28,737251,0,3,0,0,0,8,59,0,-0.01,-0.17,-1.567226,0.574,34.687,27.25625
Hawaii28,737252,0,0,0,0,0,34,105,0,-0.01,-0.17,-1.567226,0.59775,34.64625,27.221
Hawaii28,737253,1,3,0,0,0,13,79,0,-0.01,-0.17,-1.567226,0.621,34.648,27.07425
Hawaii28,737254,0,0,0,0,0,1,41,0,-0.01,-0.17,-1.567226,0.6435,34.6595,27.09675
Hawaii28,737255,2,0,0,0,0,14,68,0,-0.01,-0.17,-1.567226,0.64175,34.66525,27.00725
Hawaii28,737256,0,0,0,0,5,0,37,0,-0.01,-0.17,-1.567226,0.6545,34.6585,26.984
Hawaii28,737257,0,2,0,0,0,0,59,0,-0.01,0.36,-1.567226,0.71125,34.6355,27.01325
Hawaii28,737258,18,0,0,0,3,7,81,0,-0.01,0.36,-1.567226,0.649,34.59225,27.22675
Hawaii28,737259,2,0,0,0,0,19,8,0,-0.01,0.36,-1.567226,0.66575,34.61225,27.16675
Hawaii28,737260,0,1,0,0,0,1,6,0,-0.01,0.36,-1.567226,0.703,34.641,27.1125
Hawaii28,737261,6,0,0,0,0,18,54,0,-0.01,0.36,-1.567226,0.6775,34.643,27.185
Hawaii28,737262,9,0,0,0,0,8,35,0,-0.01,0.36,-1.567226,0.6435,34.638,27.1365
Hawaii28,737263,10,0,0,0,0,4,46,0,-0.01,0.36,-1.567226,0.652,34.653,27.236
Hawaii28,737264,0,0,0,0,0,3,76,0,-0.01,0.36,-1.567226,0.69325,34.6525,27.35475
Hawaii28,737265,4,0,0,0,0,1,59,0,-0.01,0.36,-1.567226,0.654,34.64125,27.32075
Hawaii28,737266,0,0,0,0,0,8,78,0,-0.01,0.36,-1.567226,0.70275,34.5975,27.514
Hawaii28,737267,3,4,0,0,0,4,102,0,-0.01,0.36,-1.567226,0.6885,34.58275,27.5415
Hawaii28,737268,3,0,0,0,0,0,27,9,-0.01,0.36,-1.567226,0.649,34.60675,27.51
Hawaii28,737269,13,0,0,0,0,2,20,0,-0.01,0.36,-1.567226,0.64875,34.589,27.703
Hawaii28,737270,5,0,0,0,0,12,39,0,-0.01,0.36,-1.567226,0.572,34.6515,27.5085
Hawaii28,737271,16,0,0,0,0,1,87,0,-0.01,0.36,-1.567226,0.563,34.65525,27.42
Hawaii28,737272,5,0,0,0,0,14,74,0,-0.01,0.36,-1.567226,0.62125,34.632,27.57
Hawaii28,737273,0,0,0,0,0,8,79,0,-0.21,0.36,-2.121559,0.60175,34.62425,27.55175
Hawaii28,737274,6,0,0,0,0,1,44,0,-0.21,0.36,-2.121559,0.62525,34.63125,27.556
Hawaii28,737275,16,4,0,0,0,4,34,0,-0.21,0.36,-2.121559,0.62625,34.587,27.61775
Hawaii28,737276,1,0,0,0,0,17,44,0,-0.21,0.36,-2.121559,0.63425,34.5535,27.634
Hawaii28,737277,1,0,0,0,0,8,31,0,-0.21,0.36,-2.121559,0.5675,34.56425,27.51325
Hawaii28,737278,0,0,0,0,0,21,55,0,-0.21,0.36,-2.121559,0.5295,34.58825,27.6935
Hawaii28,737279,0,0,0,0,0,2,46,0,-0.21,0.36,-2.121559,0.5735,34.58775,27.74675
Hawaii28,737280,0,0,0,0,1,3,34,0,-0.21,0.36,-2.121559,0.5775,34.5915,27.423
Hawaii28,737281,0,0,0,0,0,19,57,0,-0.21,0.36,-2.121559,0.60225,34.61525,27.45125
Hawaii28,737282,0,6,1,0,4,13,25,0,-0.21,0.36,-2.121559,0.6465,34.66975,27.433
Hawaii28,737283,0,4,0,0,0,49,68,1,-0.21,0.36,-2.121559,0.53825,34.79725,26.9365
Hawaii28,737284,0,0,0,0,1,0,93,0,-0.21,0.36,-2.121559,0.59125,34.8475,26.7005
Hawaii28,737285,0,12,0,0,0,0,64,0,-0.21,0.36,-2.121559,0.63625,34.635,26.9935
Hawaii28,737286,6,10,0,0,0,7,103,0,-0.21,0.36,-2.121559,0.60275,34.58425,27.114
Hawaii28,737287,1,11,0,0,0,4,59,0,-0.21,0.36,-2.121559,0.6565,34.533,27.41225
Hawaii28,737288,0,0,0,0,0,0,24,0,-0.21,0.52,-2.121559,0.59825,34.56425,27.4265
Hawaii28,737289,0,12,1,0,0,20,26,0,-0.21,0.52,-2.121559,0.61275,34.542,27.60475
Hawaii28,737290,0,9,0,0,0,1,36,0,-0.21,0.52,-2.121559,0.634,34.52625,27.77225
Hawaii28,737291,0,0,0,0,0,0,72,0,-0.21,0.52,-2.121559,0.5915,34.55725,27.73225
Hawaii28,737292,0,2,0,0,1,5,39,0,-0.21,0.52,-2.121559,0.5935,34.56225,27.7995
Hawaii28,737293,1,8,0,0,0,0,54,0,-0.21,0.52,-2.121559,0.56775,34.521,27.9695
Hawaii28,737294,0,18,0,0,0,4,22,0,-0.21,0.52,-2.121559,0.60025,34.54625,27.745
Hawaii28,737295,0,3,0,0,0,31,57,0,-0.21,0.52,-2.121559,0.607,34.5205,27.726
Hawaii28,737296,4,1,1,0,0,13,20,0,-0.21,0.52,-2.121559,0.6795,34.52275,27.4685
Hawaii28,737297,8,0,0,0,0,0,46,0,-0.21,0.52,-2.121559,0.61175,34.5005,27.1895
Hawaii28,737298,0,0,0,0,0,0,42,0,-0.21,0.52,-2.121559,0.6245,34.55475,27.39175
Hawaii28,737299,0,0,0,0,0,8,78,0,-0.21,0.52,-2.121559,0.5925,34.5265,27.51025
Hawaii28,737300,0,0,0,0,0,0,77,0,-0.21,0.52,-2.121559,0.6215,34.5115,27.4825
Hawaii28,737301,10,1,0,0,0,15,78,0,-0.21,0.52,-2.121559,0.65575,34.6215,27.33825
Hawaii28,737302,2,1,0,0,0,7,47,0,-0.21,0.52,-2.121559,0.6475,34.64575,27.4645
Hawaii28,737303,0,0,0,0,0,6,33,0,-0.21,0.52,-2.121559,0.59425,34.67575,27.34225
Hawaii28,737304,11,0,0,0,0,4,43,0,-0.35,0.52,-2.324185,0.67775,34.687,27.302
Hawaii28,737305,3,0,0,0,0,11,36,22,-0.35,0.52,-2.324185,0.71125,34.673,27.44575
Hawaii28,737306,2,4,0,0,0,8,47,0,-0.35,0.52,-2.324185,0.76475,34.628,27.50475
Hawaii28,737307,0,5,0,0,0,0,56,0,-0.35,0.52,-2.324185,0.67575,34.68425,27.445
Hawaii28,737308,0,1,0,0,0,0,86,0,-0.35,0.52,-2.324185,0.64275,34.7105,27.3885
Hawaii28,737309,0,0,0,0,0,14,34,0,-0.35,0.52,-2.324185,0.58875,34.73,27.232
Hawaii28,737310,2,0,0,0,0,3,25,0,-0.35,0.52,-2.324185,0.6295,34.80725,27.213
Hawaii28,737311,7,0,0,0,0,14,64,0,-0.35,0.52,-2.324185,0.64375,34.82775,27.33875
Hawaii28,737312,11,1,0,0,1,41,19,0,-0.35,0.52,-2.324185,0.667,34.81875,27.5755
Hawaii28,737313,0,3,0,0,0,27,27,0,-0.35,0.52,-2.324185,0.67025,34.823,27.3795
Hawaii28,737314,1,8,0,16,0,34,61,0,-0.35,0.52,-2.324185,0.69075,34.8405,27.304
Hawaii28,737315,0,1,1,0,0,2,33,0,-0.35,0.52,-2.324185,0.65475,34.86,26.94825
Hawaii28,737316,1,4,0,7,0,50,32,0,-0.35,0.52,-2.324185,0.67725,34.814,27.18525
Hawaii28,737317,0,3,0,2,0,11,58,1,-0.35,0.52,-2.324185,0.70775,34.77375,27.66125
Hawaii28,737318,4,0,0,8,0,3,25,0,-0.35,0.52,-2.324185,0.676,34.8195,27.6295
Hawaii28,737319,0,6,0,0,0,0,31,0,-0.35,0.41,-2.324185,0.6975,34.76425,27.912
Hawaii28,737320,0,5,0,19,0,21,37,0,-0.35,0.41,-2.324185,0.694,34.7665,28.215
Hawaii28,737321,0,5,0,17,0,12,2,0,-0.35,0.41,-2.324185,0.64175,34.76925,28.05425
Hawaii28,737322,0,10,0,8,0,3,1,0,-0.35,0.41,-2.324185,0.62725,34.80025,28.0935
Hawaii28,737323,0,0,0,0,0,23,13,0,-0.35,0.41,-2.324185,0.66225,34.8325,28.08075
Hawaii28,737324,3,5,0,0,0,15,56,17,-0.35,0.41,-2.324185,0.709,34.8565,27.887
Hawaii28,737325,0,0,2,15,0,18,45,0,-0.35,0.41,-2.324185,0.699,34.85275,27.88275
Hawaii28,737326,0,2,0,7,0,16,65,0,-0.35,0.41,-2.324185,0.68375,34.832,27.94025
Hawaii28,737327,8,0,3,12,0,0,7,0,-0.35,0.41,-2.324185,0.6935,34.847,28.10525
Hawaii28,737328,0,1,0,0,0,0,28,0,-0.35,0.41,-2.324185,0.696,34.8265,28.182
Hawaii28,737329,4,0,0,1,0,10,55,0,-0.35,0.41,-2.324185,0.692,34.79725,28.269
Hawaii28,737330,2,1,0,6,0,19,68,0,-0.35,0.41,-2.324185,0.6855,34.8075,28.21325
Hawaii28,737331,0,0,0,4,0,2,82,0,-0.35,0.41,-2.324185,0.6715,34.828,28.375
Hawaii28,737332,0,10,0,0,0,0,29,0,-0.35,0.41,-2.324185,0.67275,34.815,28.345
Hawaii28,737333,8,5,0,0,0,6,12,0,-0.35,0.41,-2.324185,0.69525,34.80025,28.2525
Hawaii28,737334,7,1,0,1,0,10,42,0,-0.57,0.41,-2.341246,0.759,34.799,28.11425
Hawaii28,737335,2,8,0,0,0,14,23,0,-0.57,0.41,-2.341246,0.7405,34.78225,28.254
Hawaii28,737336,0,2,0,0,0,8,8,0,-0.57,0.41,-2.341246,0.6935,34.80025,28.31825
Hawaii28,737337,0,0,0,0,0,0,0,0,-0.57,0.41,-2.341246,0.6565,34.769,28.278
Hawaii28,737338,0,0,0,0,0,0,0,0,-0.57,0.41,-2.341246,0.61325,34.728,27.93525
Hawaii28,737339,0,0,0,0,0,0,0,0,-0.57,0.41,-2.341246,0.57125,34.698,27.825
Hawaii28,737340,0,0,0,0,0,0,0,0,-0.57,0.41,-2.341246,0.60825,34.73,27.9735
Hawaii28,737341,0,0,0,0,0,0,0,0,-0.57,0.41,-2.341246,0.595,34.70975,28.09175
Hawaii28,737342,0,0,0,0,0,0,0,0,-0.57,0.41,-2.341246,0.66575,34.716,28.234
Hawaii28,737343,0,0,0,0,0,0,0,0,-0.57,0.41,-2.341246,0.657,34.698,28.0265
Hawaii28,737344,0,0,0,0,0,0,0,0,-0.57,0.41,-2.341246,0.6775,34.72875,28.05025
Hawaii28,737345,0,0,0,0,0,0,0,0,-0.57,0.41,-2.341246,0.61175,34.746,27.9795
Hawaii28,737346,0,0,0,0,0,0,0,0,-0.57,0.41,-2.341246,0.66225,34.75925,27.9365
Hawaii28,737347,0,0,0,0,0,0,0,0,-0.57,0.41,-2.341246,0.661,34.7735,27.94625
Hawaii28,737348,0,0,0,0,0,0,0,0,-0.57,0.41,-2.341246,0.63225,34.78175,28.0845
Hawaii28,737349,0,0,0,0,0,0,0,0,-0.57,0.26,-2.341246,0.601,34.8155,27.97125
Hawaii28,737350,0,0,0,0,0,0,0,0,-0.57,0.26,-2.341246,0.63525,34.81525,27.89825
Hawaii28,737351,0,0,0,0,0,0,0,0,-0.57,0.26,-2.341246,0.5645,34.79175,27.8045
Hawaii28,737352,0,0,0,0,0,0,0,0,-0.57,0.26,-2.341246,0.6105,34.82925,27.805
Hawaii28,737353,0,0,0,0,0,0,0,0,-0.57,0.26,-2.341246,0.60975,34.845,27.72275
Hawaii28,737354,0,0,0,0,0,0,0,0,-0.57,0.26,-2.341246,0.6005,34.821,27.708
Hawaii28,737355,0,0,0,0,0,0,0,0,-0.57,0.26,-2.341246,0.60175,34.86125,27.7655
Hawaii28,737356,0,0,0,0,0,0,0,0,-0.57,0.26,-2.341246,0.58525,34.88775,27.79925
Hawaii28,737357,0,0,0,0,0,0,0,0,-0.57,0.26,-2.341246,0.602,34.8915,27.82425
Hawaii28,737358,0,0,0,0,0,0,0,0,-0.57,0.26,-2.341246,0.638,34.8735,28.087
Hawaii28,737359,0,0,0,0,0,0,0,0,-0.57,0.26,-2.341246,0.64725,34.86575,28.2705
Hawaii28,737360,0,0,0,0,0,0,0,0,-0.57,0.26,-2.341246,0.68275,34.869,28.26025
Hawaii28,737361,0,0,0,0,0,0,0,0,-0.57,0.26,-2.341246,0.61875,34.8635,28.142
Hawaii28,737362,0,0,0,0,0,0,0,0,-0.57,0.26,-2.341246,0.67725,34.8735,27.9855
Hawaii28,737363,0,0,0,0,0,0,0,0,-0.57,0.26,-2.341246,0.65825,34.8945,27.886
Hawaii28,737364,0,0,0,0,0,0,0,0,-0.57,0.26,-2.341246,0.721,34.88875,27.82475
Hawaii28,737365,0,0,0,0,0,0,0,0,-0.69,0.26,-1.770476,0.65,34.88325,27.81975
Hawaii28,737366,0,0,0,0,0,0,0,0,-0.69,0.26,-1.770476,0.6205,34.774,27.94175
Hawaii28,737367,0,0,0,0,0,0,0,0,-0.69,0.26,-1.770476,0.628,34.79725,27.825
Hawaii28,737368,0,0,0,0,0,0,0,0,-0.69,0.26,-1.770476,0.53275,34.8195,27.7185
Hawaii28,737369,0,0,0,0,0,0,0,0,-0.69,0.26,-1.770476,0.5685,34.8345,27.58275
Hawaii28,737370,0,0,0,0,0,0,0,0,-0.69,0.26,-1.770476,0.5925,34.78525,27.682
Hawaii28,737371,0,0,0,0,0,0,0,0,-0.69,0.26,-1.770476,0.535,34.76825,27.775
Hawaii28,737372,0,0,0,0,0,0,0,0,-0.69,0.26,-1.770476,0.545,34.76775,27.501
Hawaii28,737373,0,0,0,0,0,0,0,0,-0.69,0.26,-1.770476,0.51225,34.78075,27.48625
Hawaii28,737374,0,0,0,0,0,0,0,0,-0.69,0.26,-1.770476,0.549,34.8115,27.56225
Hawaii28,737375,0,0,0,0,0,0,0,0,-0.69,0.26,-1.770476,0.5645,34.79925,27.757
Hawaii28,737376,0,0,0,0,0,0,0,0,-0.69,0.26,-1.770476,0.488,34.84075,27.0195
Hawaii28,737377,0,0,0,0,0,0,0,0,-0.69,0.26,-1.770476,0.50475,34.81725,27.57525
Hawaii28,737378,0,0,0,0,0,0,0,0,-0.69,0.26,-1.770476,0.5305,34.79975,27.52338
Hawaii28,737379,0,0,0,0,0,0,0,0,-0.69,0.26,-1.770476,0.55625,34.78225,27.4715
Hawaii28,737380,0,0,0,0,0,0,0,0,-0.69,0.13,-1.770476,0.56,34.79525,27.279
Hawaii28,737381,0,0,0,0,0,0,0,0,-0.69,0.13,-1.770476,0.548,34.82025,26.977
Hawaii28,737382,0,0,0,0,0,0,0,0,-0.69,0.13,-1.770476,0.492,34.8175,26.56
Hawaii28,737383,0,0,0,0,0,0,0,0,-0.69,0.13,-1.770476,0.53125,34.7585,26.453
Hawaii_K_29,737386,3,0,0,0,0,2,62,0,-0.69,0.13,-1.770476,0.565,34.68025,27.0365
Hawaii_K_29,737387,0,0,0,5,0,10,72,0,-0.69,0.13,-1.770476,0.53175,34.7,27.11575
Hawaii_K_29,737388,2,0,0,0,0,1,7,0,-0.69,0.13,-1.770476,0.51225,34.734,27.074
Hawaii_K_29,737389,7,3,0,0,1,5,39,0,-0.69,0.13,-1.770476,0.503,34.7645,27.10025
Hawaii_K_29,737390,0,0,0,0,25,0,34,0,-0.69,0.13,-1.770476,0.53575,34.7775,27.02975
Hawaii_K_29,737391,0,0,0,8,6,1,13,0,-0.69,0.13,-1.770476,0.51125,34.796,26.8195
Hawaii_K_29,737392,8,0,0,0,0,0,17,0,-0.69,0.13,-1.770476,0.59125,34.807,26.49425
Hawaii_K_29,737393,1,0,0,0,0,0,5,0,-0.69,0.13,-1.770476,0.6065,34.81925,26.39525
Hawaii_K_29,737394,7,0,0,0,0,2,42,0,-0.69,0.13,-1.770476,0.58,34.80875,26.8535
Hawaii_K_29,737395,5,12,0,0,0,16,10,0,-0.2,0.13,-1.092999,0.593,34.795,26.9535
Hawaii_K_29,737396,0,8,0,0,0,0,38,9,-0.2,0.13,-1.092999,0.6165,34.8025,26.881
Hawaii_K_29,737397,2,1,0,0,0,1,70,0,-0.2,0.13,-1.092999,0.52325,34.82625,26.6695
Hawaii_K_29,737398,1,3,0,0,0,1,44,0,-0.2,0.13,-1.092999,0.56725,34.8185,26.6795
Hawaii_K_29,737399,0,5,0,0,0,15,87,3,-0.2,0.13,-1.092999,0.55275,34.85575,26.4515
Hawaii_K_29,737400,0,3,0,0,5,2,50,0,-0.2,0.13,-1.092999,0.5425,34.8885,26.16825
Hawaii_K_29,737401,0,2,0,5,0,10,62,0,-0.2,0.13,-1.092999,0.5355,34.8955,26.145
Hawaii_K_29,737402,5,0,0,0,0,6,81,0,-0.2,0.13,-1.092999,0.51675,34.89725,26.15625
Hawaii_K_29,737403,0,1,0,0,0,2,68,0,-0.2,0.13,-1.092999,0.47375,34.88875,26.0625
Hawaii_K_29,737404,0,0,0,0,0,1,36,0,-0.2,0.13,-1.092999,0.546,34.9045,26.12175
Hawaii_K_29,737405,0,2,0,0,0,0,46,0,-0.2,0.13,-1.092999,0.5415,34.90225,26.02
Hawaii_K_29,737406,0,0,0,0,0,12,94,0,-0.2,0.13,-1.092999,0.558,34.9135,25.737
