dep,day,class10,class1,class2,class3,class4,class5_6,class7_8,class9,pdo,enso,npgo,ssht_dep0,salt_dep0,tempt_dep0
PHR08A,736085,0,0,0,0,6.002484,0,10.493861,1.498455,0.32,0.96,-0.72053343,0.58125,35.0245,20.19425
PHR08A,736086,1.507955,4.497666,0,0,6.002484,0,7.495615,1.498455,0.32,0.96,-0.72053343,0.562,35.0185,20.45375
PHR08A,736087,0,2.998444,0,0,3.001242,0,1.499123,2.99691,0.32,0.96,-0.72053343,0.551,35.0365,20.578
PHR08A,736088,0,7.49611,0,0,10.504347,0,2.998246,7.492275,0.32,0.96,-0.72053343,0.558,35.049,21.6955
PHR08A,736089,0,7.49611,0,0,7.503105,0,2.998246,1.498455,0.32,0.96,-0.72053343,0.556,35.05725,21.24475
PHR08A,736090,1.507955,7.49611,0,0,1.500621,0,2.998246,5.99382,0.32,0.96,-0.72053343,0.5675,35.0885,21.67875
PHR08A,736091,0,11.993776,0,0,0,4.505832,2.998246,13.486095,0.32,0.96,-0.72053343,0.57375,35.103,21.138
PHR08A,736092,4.523865,7.49611,0,0,22.509315,0,4.497369,0,0.32,0.96,-0.72053343,0.5895,35.0795,21.1175
PHR08A,736093,1.507955,2.998444,0,0,15.00621,0,5.996492,7.492275,0.32,0.96,-0.72053343,0.5975,35.0805,21.06425
PHR08A,736094,1.507955,11.993776,0,0,15.00621,0,14.99123,2.99691,0.32,0.96,-0.72053343,0.605,35.07525,21.60175
PHR08A,736095,1.507955,10.494554,0,0,18.007452,0,7.495615,0,0.32,0.96,-0.72053343,0.5935,35.052,21.6525
PHR08A,736096,3.01591,8.995332,0,0,4.501863,0,0,1.498455,0.32,0.96,-0.72053343,0.5935,35.033,21.67275
PHR08A,736097,0,10.494554,0,0,6.002484,0,5.996492,2.99691,0.32,0.96,-0.72053343,0.6115,35.03275,22.114
PHR08A,736098,1.507955,16.491442,0,0,3.001242,0,0,4.495365,0.32,0.96,-0.72053343,0.59775,35.0535,22.93725
PHR08A,736099,0,14.99222,0,0,10.504347,0,2.998246,2.99691,0.32,0.96,-0.72053343,0.59075,35.08025,22.0705
PHR08A,736100,0,11.993776,0,0,0,0,8.994738,0,0.32,1.85,-0.72053343,0.60175,35.09275,22.16725
PHR08A,736101,0,2.998444,0,0,15.00621,0,11.992984,0,0.32,1.85,-0.72053343,0.60975,35.1,22.85575
PHR08A,736102,0,5.996888,0,0,4.501863,6.007776,1.499123,0,0.32,1.85,-0.72053343,0.6105,35.10475,23.30525
PHR08A,736103,0,14.99222,0,0,7.503105,3.003888,2.998246,0,0.32,1.85,-0.72053343,0.63525,35.1105,23.96625
PHR08A,736104,0,11.993776,0,0,1.500621,0,2.998246,0,0.32,1.85,-0.72053343,0.6675,35.11275,24.19575
PHR08A,736105,0,1.499222,0,0,4.501863,0,0,0,0.32,1.85,-0.72053343,0.73425,35.11875,23.11525
PHR08A,736106,0,1.499222,0,0,1.500621,0,0,0,0.32,1.85,-0.72053343,0.64375,35.12125,22.60925
PHR08A,736107,0,10.494554,0,0,4.501863,0,0,0,0.32,1.85,-0.72053343,0.6665,35.09875,22.268
PHR08A,736108,0,1.499222,0,0,3.001242,1.501944,0,0,0.32,1.85,-0.72053343,0.66175,35.121,22.166
PHR08A,736109,1.507955,13.492998,0,0,7.503105,0,0,0,0.32,1.85,-0.72053343,0.6505,35.13125,22.35675
PHR08A,736110,1.507955,11.993776,0,0,0,0,0,0,0.32,1.85,-0.72053343,0.64975,35.14,22.67375
PHR08A,736111,1.507955,17.990664,0,0,1.500621,0,1.499123,0,0.32,1.85,-0.72053343,0.6505,35.159,23.58525
PHR08A,736112,0,11.993776,0,0,0,0,1.499123,0,0.32,1.85,-0.72053343,0.626,35.188,23.66075
PHR08A,736113,0,8.995332,0,0,0,0,1.499123,0,0.32,1.85,-0.72053343,0.6235,35.1915,23.19
PHR08A,736114,1.507955,13.492998,0,0,0,0,2.998246,0,0.32,1.85,-0.72053343,0.61125,35.1905,22.93275
PHR08A,736115,0,10.494554,0,0,0,0,2.998246,0,0.32,1.85,-0.72053343,0.58925,35.197,22.6775
PHR08A,736116,0,8.995332,0,0,0,0,0,0,0.81,1.85,-1.2484269,0.57125,35.199,22.47075
PHR08A,736117,0,10.494554,0,0,0,0,0,0,0.81,1.85,-1.2484269,0.57975,35.17675,22.72975
PHR08A,736118,0,5.996888,0,0,0,0,0,0,0.81,1.85,-1.2484269,0.5795,35.142,23.1175
PHR08A,736119,0,10.494554,0,0,0,0,0,0,0.81,1.85,-1.2484269,0.57175,35.136,24.01075
PHR08A,736120,1.507955,8.995332,4.507614,0,3.001242,0,1.499123,0,0.81,1.85,-1.2484269,0.5635,35.08825,23.2195
PHR08A,736121,0,2.998444,4.507614,0,0,0,0,2.99691,0.81,1.85,-1.2484269,0.55375,35.05225,22.77975
PHR08A,736122,0,10.494554,0,0,0,0,0,0,0.81,1.85,-1.2484269,0.546,35.0515,22.50275
PHR08A,736123,0,8.995332,0,0,3.001242,0,1.499123,1.498455,0.81,1.85,-1.2484269,0.55375,35.0665,22.793
PHR08A,736124,0,10.494554,0,0,3.001242,0,2.998246,0,0.81,1.85,-1.2484269,0.54825,35.0825,22.42275
PHR08A,736125,0,10.494554,0,0,0,0,0,0,0.81,1.85,-1.2484269,0.52575,35.0985,22.49725
PHR08A,736126,0,8.995332,0,0,0,0,0,0,0.81,1.85,-1.2484269,0.51425,35.13025,22.5165
PHR08A,736127,0,11.993776,0,0,0,0,1.499123,2.99691,0.81,1.85,-1.2484269,0.52325,35.16475,22.8025
PHR08A,736128,1.507955,7.49611,0,0,3.001242,0,4.497369,0,0.81,1.85,-1.2484269,0.51025,35.151,22.74975
PHR08A,736129,0,2.998444,0,0,0,0,2.998246,0,0.81,1.85,-1.2484269,0.524,35.166,23.332
PHR08A,736130,1.507955,4.497666,3.005076,0,0,0,0,0,0.81,1.85,-1.2484269,0.504,35.1865,23.66725
PHR08A,736131,0,4.497666,0,0,0,0,2.998246,0,0.81,1.73,-1.2484269,0.5,35.18925,24.4355
PHR08A,736132,0,4.497666,0,0,0,0,4.497369,0,0.81,1.73,-1.2484269,0.51425,35.20475,24.751
PHR08A,736133,1.507955,8.995332,1.502538,0,0,1.501944,0,2.99691,0.81,1.73,-1.2484269,0.50625,35.18475,24.48775
PHR08A,736134,0,11.993776,0,0,0,0,0,1.498455,0.81,1.73,-1.2484269,0.53175,35.17575,24.68225
PHR08A,736135,0,16.491442,0,0,0,0,0,0,0.81,1.73,-1.2484269,0.567,35.123,24.543
PHR08A,736136,0,11.993776,0,0,0,0,5.996492,0,0.81,1.73,-1.2484269,0.56175,35.1075,24.43975
PHR08A,736137,1.507955,8.995332,1.502538,0,0,0,1.499123,0,0.81,1.73,-1.2484269,0.551,35.10975,24.5575
PHR08A,736138,0,7.49611,0,0,0,0,0,0,0.81,1.73,-1.2484269,0.5485,35.08775,24.55925
PHR08A,736139,0,1.499222,1.502538,0,0,0,1.499123,0,0.81,1.73,-1.2484269,0.539,35.095,24.70025
PHR08A,736140,0,10.494554,1.502538,0,0,0,0,0,0.81,1.73,-1.2484269,0.55,35.11925,25.052
PHR08A,736141,0,11.993776,0,0,0,0,10.493861,0,0.81,1.73,-1.2484269,0.5635,35.14975,25.14325
PHR08A,736142,0,5.996888,0,0,0,0,7.495615,0,0.81,1.73,-1.2484269,0.57325,35.15475,25.22525
PHR08A,736143,0,7.49611,7.51269,0,6.002484,1.501944,1.499123,0,0.81,1.73,-1.2484269,0.582,35.1565,25.168
PHR08A,736144,0,13.492998,6.010152,0,9.003726,0,4.497369,0,0.81,1.73,-1.2484269,0.57025,35.14575,24.83825
PHR08A,736145,0,13.492998,1.502538,0,0,0,0,0,0.81,1.73,-1.2484269,0.59675,35.09775,25.4025
PHR08A,736146,1.507955,11.993776,1.502538,0,0,0,0,0,1.4,1.73,-1.4684041,0.58125,35.062,24.7265
PHR08A,736147,4.523865,13.492998,1.502538,0,0,0,0,0,1.4,1.73,-1.4684041,0.601,35.09325,25.375
PHR08A,736148,0,14.99222,7.51269,0,0,0,0,0,1.4,1.73,-1.4684041,0.5815,35.13,25.42575
PHR08A,736149,0,5.996888,0,0,0,0,0,0,1.4,1.73,-1.4684041,0.5865,35.15,25.567
PHR08A,736150,0,4.497666,0,0,0,0,0,2.99691,1.4,1.73,-1.4684041,0.59325,35.137,25.49075
PHR08A,736151,0,0,0,0,0,0,0,2.99691,1.4,1.73,-1.4684041,0.59125,35.1295,26.219
PHR08A,736152,1.507955,0,0,0,0,0,0,0,1.4,1.73,-1.4684041,0.56825,35.12325,25.726
PHR08A,736153,0,0,1.502538,0,0,0,0,0,1.4,1.73,-1.4684041,0.57475,35.122,25.75525
PHR08A,736154,0,0,1.502538,0,0,0,0,0,1.4,1.73,-1.4684041,0.5715,35.122,25.69575
PHR08A,736155,0,0,1.502538,0,0,0,0,0,1.4,1.73,-1.4684041,0.56525,35.1325,25.88125
PHR08A,736156,0,0,1.502538,0,0,0,0,0,1.4,1.73,-1.4684041,0.546,35.131,25.82525
PHR08A,736157,0,0,3.005076,0,0,3.003888,0,1.498455,1.4,1.73,-1.4684041,0.554,35.1445,25.84725
PHR08A,736158,0,0,3.005076,0,0,0,0,0,1.4,1.73,-1.4684041,0.5595,35.1285,25.92775
PHR08A,736159,0,0,0,0,0,0,0,0,1.4,1.73,-1.4684041,0.55125,35.12375,26.00225
PHR08A,736160,0,2.998444,1.502538,0,0,0,0,1.498455,1.4,1.73,-1.4684041,0.54225,35.1125,26.00925
PHR08A,736161,0,1.499222,0,0,0,0,0,0,1.4,1.92,-1.4684041,0.51525,35.106,26.06875
PHR_A_09,736251,0,3.336414,0,0,0,0,0,0,0.84,2.11,-1.3085078,0.74125,35.367,26.28975
PHR_A_09,736252,0,5.004621,0,0,0,0,0,0,0.84,2.11,-1.3085078,0.73775,35.36875,26.28325
PHR_A_09,736253,0,15.013863,0,0,0,0,0,0,0.84,1.88,-1.3085078,0.75275,35.36875,26.45425
PHR_A_09,736254,0,13.345656,0,0,0,0,0,0,0.84,1.88,-1.3085078,0.69,35.36225,26.67925
PHR_A_09,736255,0,6.672828,5.008962,0,0,0,1.669205,0,0.84,1.88,-1.3085078,0.68575,35.37175,26.3795
PHR_A_09,736256,0,6.672828,0,0,0,0,0,0,0.84,1.88,-1.3085078,0.66525,35.37925,26.3795
PHR_A_09,736257,0,5.004621,0,0,0,0,0,0,0.84,1.88,-1.3085078,0.682,35.38575,26.22775
PHR_A_09,736258,0,1.668207,0,0,0,0,0,0,0.84,1.88,-1.3085078,0.6995,35.39075,26.5215
PHR_A_09,736259,0,3.336414,1.669654,0,0,3.331286,0,0,0.84,1.88,-1.3085078,0.7175,35.388,26.7805
PHR_A_09,736260,0,5.004621,6.678616,0,0,0,0,0,0.84,1.88,-1.3085078,0.7165,35.38475,26.70575
PHR_A_09,736261,0,8.341035,0,0,11.65738,1.665643,0,0,0.84,1.88,-1.3085078,0.6845,35.387,26.30125
PHR_A_09,736262,0,8.341035,1.669654,0,0,0,0,0,0.84,1.88,-1.3085078,0.68325,35.3815,26.13075
PHR_A_09,736263,0,1.668207,3.339308,0,1.66534,0,0,0,0.84,1.88,-1.3085078,0.689,35.3935,26.39075
PHR_A_09,736264,1.678182,5.004621,5.008962,0,0,0,1.669205,1.667967,0.84,1.88,-1.3085078,0.67875,35.3975,26.433
PHR_A_09,736265,0,0,0,0,6.66136,0,0,0,0.84,1.88,-1.3085078,0.68475,35.39625,26.379
PHR_A_09,736266,1.678182,1.668207,0,0,0,0,0,0,0.84,1.88,-1.3085078,0.6775,35.39125,26.5825
PHR_A_09,736267,1.678182,10.009242,0,0,0,1.665643,0,0,0.84,1.88,-1.3085078,0.71775,35.4055,26.294
PHR_A_09,736268,0,3.336414,3.339308,0,0,0,0,0,0.84,1.88,-1.3085078,0.7105,35.4045,26.1225
PHR_A_09,736269,0,3.336414,5.008962,0,0,0,0,0,0.17,1.88,-2.2344567,0.71525,35.409,25.864
PHR_A_09,736270,0,1.668207,3.339308,0,1.66534,0,0,0,0.17,1.88,-2.2344567,0.7095,35.409,25.87125
PHR_A_09,736271,0,11.677449,5.008962,0,0,0,0,0,0.17,1.88,-2.2344567,0.686,35.41075,25.885
PHR_A_09,736272,0,10.009242,1.669654,0,0,0,1.669205,0,0.17,1.88,-2.2344567,0.684,35.4065,25.70775
PHR_A_09,736273,0,6.672828,1.669654,0,0,0,0,0,0.17,1.88,-2.2344567,0.6245,35.407,25.26825
PHR_A_09,736274,0,10.009242,1.669654,0,18.31874,0,0,0,0.17,1.88,-2.2344567,0.64675,35.404,24.8995
PHR_A_09,736275,0,11.677449,0,0,13.32272,0,0,0,0.17,1.88,-2.2344567,0.67875,35.38325,24.61825
PHR_A_09,736276,0,13.345656,1.669654,0,0,0,0,0,0.17,1.88,-2.2344567,0.6985,35.38175,24.811
PHR_A_09,736277,0,10.009242,0,0,0,0,0,0,0.17,1.88,-2.2344567,0.68975,35.39425,25.104
PHR_A_09,736278,1.678182,3.336414,0,0,11.65738,0,1.669205,0,0.17,1.88,-2.2344567,0.709,35.3985,25.39625
PHR_A_09,736279,1.678182,6.672828,1.669654,0,18.31874,4.996929,1.669205,1.667967,0.17,1.88,-2.2344567,0.7325,35.397,25.3485
PHR_A_09,736280,0,3.336414,0,0,23.31476,0,0,0,0.17,1.88,-2.2344567,0.7255,35.38825,25.29975
PHR_A_09,736281,0,5.004621,0,0,6.66136,3.331286,0,0,0.17,1.88,-2.2344567,0.71525,35.37325,25.15175
PHR_A_09,736282,0,6.672828,0,0,0,3.331286,1.669205,1.667967,0.17,1.88,-2.2344567,0.704,35.36125,25.078
PHR_A_09,736283,0,11.677449,0,0,0,0,1.669205,0,0.17,1.88,-2.2344567,0.66225,35.32975,24.9655
PHR_A_09,736284,0,13.345656,1.669654,0,6.66136,0,0,0,0.17,1.9,-2.2344567,0.6675,35.3045,25.082
PHR_A_09,736285,0,6.672828,1.669654,0,0,0,0,0,0.17,1.9,-2.2344567,0.662,35.33175,24.77725
PHR_A_09,736286,0,8.341035,0,0,0,0,0,0,0.17,1.9,-2.2344567,0.65975,35.3175,24.742
PHR_A_09,736287,0,0,0,0,0,4.996929,0,0,0.17,1.9,-2.2344567,0.7015,35.3005,24.4545
PHR_A_09,736288,0,3.336414,0,0,0,0,0,0,0.17,1.9,-2.2344567,0.7055,35.3015,24.303
PHR_A_09,736289,0,8.341035,1.669654,0,0,0,0,0,0.17,1.9,-2.2344567,0.698,35.29925,24.03725
PHR_A_09,736290,0,15.013863,0,0,0,0,1.669205,0,0.17,1.9,-2.2344567,0.68925,35.3025,23.8915
PHR_A_09,736291,0,5.004621,0,0,14.98806,0,3.33841,0,0.17,1.9,-2.2344567,0.672,35.3085,23.72825
PHR_A_09,736292,0,10.009242,1.669654,0,0,0,0,0,0.17,1.9,-2.2344567,0.6665,35.306,23.53725
PHR_A_09,736293,0,1.668207,0,0,8.3267,0,1.669205,0,0.17,1.9,-2.2344567,0.6585,35.30725,23.60775
PHR_A_09,736294,0,0,0,0,26.64544,1.665643,1.669205,0,0.17,1.9,-2.2344567,0.654,35.31075,23.64825
PHR_A_09,736295,0,8.341035,0,0,3.33068,0,1.669205,0,0.17,1.9,-2.2344567,0.687,35.31075,23.612
PHR_A_09,736296,0,8.341035,0,0,0,0,5.007615,0,0.17,1.9,-2.2344567,0.711,35.2975,23.7065
PHR_A_09,736297,0,11.677449,5.008962,0,3.33068,0,0,0,0.17,1.9,-2.2344567,0.71125,35.2925,23.81275
PHR_A_09,736298,0,8.341035,0,0,0,0,0,0,0.17,1.9,-2.2344567,0.718125,35.28775,23.786125
PHR_A_09,736299,0,5.004621,0,0,0,0,0,0,0.28,1.9,-1.1062056,0.725,35.283,23.7595
PHR_A_09,736300,0,5.004621,0,0,0,0,0,0,0.28,1.9,-1.1062056,0.72675,35.2795,23.75175
PHR_A_09,736301,0,0,3.339308,0,0,0,0,0,0.28,1.9,-1.1062056,0.745,35.27375,23.74
PHR_A_09,736302,0,0,8.34827,0,0,0,0,0,0.28,1.9,-1.1062056,0.76075,35.259,24.0665
PHR_A_09,736303,0,5.004621,3.339308,0,0,0,0,0,0.28,1.9,-1.1062056,0.81575,35.18375,24.156
PHR_A_09,736304,0,8.341035,1.669654,0,1.66534,4.996929,0,0,0.28,1.9,-1.1062056,0.7915,35.2185,23.92075
PHR_A_09,736305,0,6.672828,5.008962,0,0,1.665643,0,0,0.28,1.9,-1.1062056,0.82775,35.23,24.29075
PHR_A_09,736306,5.034546,5.004621,3.339308,0,0,0,0,0,0.28,1.9,-1.1062056,0.74825,35.21375,23.65275
PHR_A_09,736307,0,3.336414,10.017924,0,0,0,0,0,0.28,1.9,-1.1062056,0.75425,35.24,23.753
PHR_A_09,736308,0,8.341035,0,0,0,0,0,0,0.28,1.9,-1.1062056,0.7445,35.2745,23.633
PHR_A_09,736309,0,15.013863,0,0,0,0,0,0,0.28,1.9,-1.1062056,0.725,35.26975,23.57425
PHR_A_09,736310,0,10.009242,3.339308,0,0,0,0,0,0.28,1.9,-1.1062056,0.7135,35.25975,23.335
PHR_A_09,736311,0,10.009242,0,0,6.66136,0,0,0,0.28,1.9,-1.1062056,0.69425,35.25675,23.22425
PHR_A_09,736312,0,6.672828,1.669654,0,0,0,0,0,0.28,1.9,-1.1062056,0.7115,35.26375,23.53275
PHR_A_09,736313,0,11.677449,0,0,4.99602,0,0,0,0.28,1.9,-1.1062056,0.6895,35.26225,23.4185
PHR_A_09,736314,0,6.672828,0,0,0,0,0,0,0.6,1.94,-1.5419231,0.70025,35.23775,23.328
PHR_A_09,736315,0,8.341035,1.669654,0,0,0,0,0,0.6,1.94,-1.5419231,0.69525,35.198,22.7805
PHR_A_09,736316,0,3.336414,8.34827,0,0,0,0,0,0.6,1.94,-1.5419231,0.70175,35.16225,23.02625
PHR_A_09,736317,0,8.341035,3.339308,0,0,0,5.007615,0,0.6,1.94,-1.5419231,0.705,35.16925,23.41825
PHR_A_09,736318,0,5.004621,3.339308,0,0,0,0,0,0.6,1.94,-1.5419231,0.708,35.1795,23.49
PHR_A_09,736319,0,1.668207,1.669654,0,1.66534,0,8.346025,0,0.6,1.94,-1.5419231,0.6875,35.194,23.73325
PHR_A_09,736320,0,8.341035,1.669654,0,6.66136,0,5.007615,0,0.6,1.94,-1.5419231,0.6825,35.18325,23.52
PHR_A_09,736321,0,5.004621,0,0,0,0,1.669205,0,0.6,1.94,-1.5419231,0.6575,35.194,23.4035
PHR_A_09,736322,0,10.009242,0,0,0,0,0,0,0.6,1.94,-1.5419231,0.64625,35.2135,23.284
PHR_A_09,736323,0,5.004621,1.669654,0,0,0,0,0,0.6,1.94,-1.5419231,0.63525,35.24425,22.80875
PHR_A_09,736324,0,5.004621,6.678616,0,0,0,0,0,0.6,1.94,-1.5419231,0.667,35.224,22.777
PHR_A_09,736325,0,8.341035,3.339308,0,0,0,0,0,0.6,1.94,-1.5419231,0.665,35.23,22.69325
PHR_A_09,736326,1.678182,5.004621,16.69654,0,0,0,0,0,0.6,1.94,-1.5419231,0.66875,35.2125,22.9225
PHR_A_09,736327,0,3.336414,3.339308,0,1.66534,0,0,3.335934,0.6,1.94,-1.5419231,0.666,35.19375,22.81375
PHR_A_09,736328,0,5.004621,5.008962,0,6.66136,0,0,0,0.6,1.94,-1.5419231,0.674,35.21075,22.71
PHR_A_09,736329,0,6.672828,13.357232,0,0,0,0,0,0.6,1.94,-1.5419231,0.6715,35.16775,22.519
PHR_A_09,736330,0,10.009242,5.008962,0,0,0,0,0,0.74,1.94,0.91290319,0.6465,35.0835,22.145
PHR_A_09,736331,0,20.018484,3.339308,0,0,1.665643,0,0,0.74,1.94,0.91290319,0.6425,35.04925,22.1205
PHR_A_09,736332,0,3.336414,3.339308,0,0,0,1.669205,0,0.74,1.94,0.91290319,0.78825,35.02,22.33125
PHR_A_09,736333,0,5.004621,10.017924,8.34326,1.66534,0,0,0,0.74,1.94,0.91290319,0.7715,35.0105,22.1375
PHR_A_09,736334,0,1.668207,1.669654,23.361128,8.3267,1.665643,3.33841,0,0.74,1.94,0.91290319,0.749,34.9975,21.99475
PHR_A_09,736335,0,10.009242,1.669654,33.37304,0,0,0,0,0.74,1.94,0.91290319,0.76275,35.03325,21.9865
PHR_A_09,736336,0,10.009242,1.669654,5.005956,0,0,0,0,0.74,1.94,0.91290319,0.688,35.14525,22.1445
PHR_A_09,736337,0,8.341035,1.669654,0,0,0,0,3.335934,0.74,1.94,0.91290319,0.6735,35.145,21.671
PHR_A_09,736338,0,6.672828,0,3.337304,0,0,0,0,0.74,1.94,0.91290319,0.673,35.181,22.2455
PHR_A_09,736339,0,10.009242,1.669654,0,0,0,0,0,0.74,1.94,0.91290319,0.67475,35.16425,22.095
PHR_A_09,736340,0,6.672828,1.669654,10.011912,0,0,0,0,0.74,1.94,0.91290319,0.6515,35.149,22.25475
PHR_A_09,736341,0,10.009242,0,0,3.33068,0,0,0,0.74,1.94,0.91290319,0.63725,35.131,22.0675
PHR_A_09,736342,0,6.672828,0,0,0,0,0,0,0.74,1.94,0.91290319,0.67,35.16075,22.39775
PHR_A_09,736343,0,10.009242,0,0,0,0,0,3.335934,0.74,1.94,0.91290319,0.69225,35.19625,22.55675
PHR_A_09,736344,0,10.009242,3.339308,0,0,0,0,0,0.74,1.94,0.91290319,0.68525,35.0915,22.10475
PHR_A_09,736345,0,10.009242,1.669654,0,0,0,0,0,0.74,1.81,0.91290319,0.6685,35.0095,21.68825
PHR_A_09,736346,0,11.677449,1.669654,0,4.99602,0,0,0,0.74,1.81,0.91290319,0.7095,34.99575,21.54375
PHR_A_09,736347,0,13.345656,1.669654,0,0,0,1.669205,6.671868,0.74,1.81,0.91290319,0.71575,34.983,21.49275
PHR_A_09,736348,0,11.677449,0,0,0,1.665643,0,0,0.74,1.81,0.91290319,0.72475,34.9835,21.27725
PHR_A_09,736349,0,8.341035,5.008962,0,0,0,1.669205,0,0.74,1.81,0.91290319,0.71175,35.0085,21.261
PHR_A_09,736350,0,6.672828,3.339308,0,1.66534,0,0,0,0.74,1.81,0.91290319,0.69225,35.019,21.6005
PHR_A_09,736351,0,1.668207,0,0,0,0,0,0,0.74,1.81,0.91290319,0.68325,35.04125,22.0715
PHR_A_09,736352,0,8.341035,0,0,0,0,0,0,0.74,1.81,0.91290319,0.70075,35.03975,21.97925
PHR_A_09,736353,0,11.677449,5.008962,0,1.66534,0,0,3.335934,0.74,1.81,0.91290319,0.63275,35.031,21.32975
PHR_A_09,736354,0,6.672828,5.008962,0,1.66534,0,0,1.667967,0.74,1.81,0.91290319,0.64275,35.027,21.37475
PHR_A_09,736355,0,18.350277,0,0,0,0,0,0,0.74,1.81,0.91290319,0.663,35.005,21.58175
PHR_A_09,736356,0,8.341035,0,0,0,0,0,5.003901,0.74,1.81,0.91290319,0.68325,35.00825,21.6
PHR_A_09,736357,1.678182,8.341035,0,0,6.66136,0,0,0,0.74,1.81,0.91290319,0.65725,35.00675,21.10675
PHR_A_09,736358,0,10.009242,3.339308,0,3.33068,0,1.669205,3.335934,0.74,1.81,0.91290319,0.65875,35.04125,21.133
PHR_A_09,736359,0,18.350277,0,0,8.3267,0,0,3.335934,0.74,1.81,0.91290319,0.66475,35.083,20.821
PHR_A_09,736360,0,20.018484,5.008962,0,3.33068,0,0,0,0.74,1.81,0.91290319,0.66575,35.08975,20.88425
PHR_A_09,736361,0,21.686691,1.669654,0,6.66136,0,1.669205,0,1.29,1.81,0.21506294,0.69925,35.0615,21.066
PHR_A_09,736362,0,11.677449,3.339308,0,0,0,1.669205,0,1.29,1.81,0.21506294,0.67775,35.059,20.9735
PHR_A_09,736363,0,20.018484,0,0,9.99204,0,1.669205,0,1.29,1.81,0.21506294,0.6735,35.092,21.04475
PHR_A_09,736364,0,18.350277,0,0,9.99204,0,1.669205,0,1.29,1.81,0.21506294,0.69525,35.115,21.557
PHR_A_09,736365,1.678182,15.013863,0,0,3.33068,0,0,0,1.29,1.81,0.21506294,0.71525,35.106,21.61725
PHR_A_09,736366,0,16.68207,0,0,1.66534,1.665643,0,8.339835,1.29,1.81,0.21506294,0.6605,35.03175,20.79525
PHR_A_09,736367,0,6.672828,3.339308,0,0,0,0,1.667967,1.29,1.81,0.21506294,0.65525,35.02475,20.394
PHR_A_09,736368,0,6.672828,1.669654,0,4.99602,0,0,5.003901,1.29,1.81,0.21506294,0.66675,35.05075,20.91
PHR_A_09,736369,0,6.672828,0,0,1.66534,0,0,5.003901,1.29,1.81,0.21506294,0.68475,35.0645,21.172
PHR_A_09,736370,0,11.677449,1.669654,0,0,0,0,3.335934,1.29,1.81,0.21506294,0.662,35.07775,21.17025
PHR_A_09,736371,0,8.341035,3.339308,0,11.65738,0,0,1.667967,1.29,1.81,0.21506294,0.68425,35.11125,21.67275
PHR_A_09,736372,0,15.013863,0,0,0,0,0,0,1.29,1.81,0.21506294,0.7055,35.1315,21.664
PHR_A_09,736373,0,6.672828,3.339308,0,9.99204,1.665643,3.33841,5.003901,1.29,1.81,0.21506294,0.69825,35.11625,21.5475
PHR_A_09,736374,1.678182,11.677449,0,0,1.66534,0,0,10.007802,1.29,1.81,0.21506294,0.68325,35.10575,21.1855
PHR_A_09,736375,0,15.013863,0,0,0,0,1.669205,1.667967,1.29,1.81,0.21506294,0.69125,35.1055,21.48
PHR_A_09,736376,0,6.672828,0,0,0,0,0,0,1.29,1.31,0.21506294,0.7125,35.07675,21.3475
PHR_A_09,736377,1.678182,8.341035,0,0,1.66534,0,0,0,1.29,1.31,0.21506294,0.71575,35.0695,21.362
PHR_A_09,736378,0,16.68207,3.339308,0,0,0,0,1.667967,1.29,1.31,0.21506294,0.6735,35.095,21.38125
PHR_A_09,736379,0,6.672828,6.678616,0,1.66534,0,6.67682,6.671868,1.29,1.31,0.21506294,0.64525,35.093,21.26425
PHR_A_09,736380,0,13.345656,3.339308,0,1.66534,0,1.669205,0,1.29,1.31,0.21506294,0.628,35.05625,20.97775
PHR_A_09,736381,0,6.672828,3.339308,0,0,0,0,1.667967,1.29,1.31,0.21506294,0.59775,35.0255,20.6085
PHR_A_09,736382,3.356364,10.009242,0,0,4.99602,0,8.346025,0,1.29,1.31,0.21506294,0.577,34.97025,19.71525
PHR_A_09,736383,0,13.345656,0,0,8.3267,0,0,6.671868,1.29,1.31,0.21506294,0.61275,35.00975,20.42625
PHR_A_09,736384,0,3.336414,0,0,4.99602,0,0,1.667967,1.29,1.31,0.21506294,0.61525,34.9855,20.162
PHR_A_09,736385,1.678182,10.009242,1.669654,0,0,0,6.67682,1.667967,1.29,1.31,0.21506294,0.594,34.998,20.13925
PHR_A_09,736386,0,3.336414,3.339308,0,1.66534,0,3.33841,3.335934,1.29,1.31,0.21506294,0.62625,34.98525,20.12575
PHR_A_09,736387,0,8.341035,3.339308,0,0,0,6.67682,3.335934,1.29,1.31,0.21506294,0.6325,34.9815,20.181
PHR_A_09,736388,0,8.341035,0,0,0,0,0,13.343736,1.29,1.31,0.21506294,0.631,35.01,20.0325
PHR_A_09,736389,1.678182,15.013863,0,0,0,0,0,0,1.29,1.31,0.21506294,0.63825,35.00675,19.49425
PHR_A_09,736390,0,5.004621,0,0,0,0,5.007615,0,1.55,1.31,0.45831843,0.766,35.02675,20.84575
PHR_A_09,736391,0,10.009242,0,0,0,0,1.669205,3.335934,1.55,1.31,0.45831843,0.742,35.066,20.34925
PHR_A_09,736392,0,16.68207,3.339308,0,0,0,0,1.667967,1.55,1.31,0.45831843,0.70875,35.07175,19.75925
PHR_A_09,736393,0,5.004621,1.669654,0,1.66534,0,0,5.003901,1.55,1.31,0.45831843,0.718,35.06775,19.70675
